"id";"data_criacao";"semente";"data_encerramento";"data_parou_comprar";"dias_sem_compra"
808;"2019-06-13";3;"2022-09-03";"2021-12-10";267
809;"2018-10-31";62;;;
810;"2018-06-19";15;;"2022-10-28";53
811;"2019-11-18";30;;;
812;"2021-02-02";2;"2022-08-18";"2021-11-04";287
813;"2018-03-12";22;;"2021-11-07";408
814;"2022-02-10";21;;"2021-12-31";354
815;"2019-07-07";49;;;
816;"2022-08-25";16;;"2022-11-01";49
817;"2018-12-09";28;;;
818;"2019-09-03";93;;;
819;"2018-02-12";20;;"2022-12-04";16
820;"2021-09-06";23;;"2022-05-12";222
821;"2019-12-07";85;;;
822;"2020-11-09";67;;;
823;"2019-07-28";86;;;
824;"2021-07-25";90;;;
825;"2022-11-14";79;;;
826;"2018-10-07";10;;"2022-06-07";196
827;"2022-01-26";31;;;
828;"2022-08-30";30;;;
829;"2019-12-14";39;;;
830;"2020-08-12";61;;;
831;"2022-07-08";73;;;
832;"2018-10-22";44;;;
833;"2018-11-16";89;;;
834;"2021-09-15";93;;;
835;"2021-08-19";1;"2022-10-12";"2021-10-21";356
836;"2020-09-25";75;;;
837;"2022-05-08";10;;"2022-11-10";40
838;"2019-07-11";99;;;
839;"2022-02-18";88;;;
840;"2018-03-19";59;;;
841;"2019-12-09";95;;;
842;"2019-01-17";73;;;
843;"2021-04-02";70;;;
844;"2020-01-30";72;;;
845;"2018-03-10";63;;;
846;"2022-09-19";1;"2022-12-09";"2022-04-11";242
847;"2019-10-05";90;;;
848;"2019-01-29";28;;;
849;"2019-06-03";45;;;
850;"2019-10-29";2;"2022-11-19";"2021-12-19";335
851;"2022-09-17";12;;"2021-11-12";403
852;"2021-04-21";11;;"2021-12-30";355
853;"2022-08-20";60;;;
854;"2019-04-25";46;;;
855;"2019-11-25";79;;;
856;"2022-07-16";80;;;
857;"2020-01-12";33;;;
858;"2019-01-02";80;;;
859;"2022-03-26";98;;;
860;"2021-12-06";3;"2022-10-31";"2021-12-26";309
861;"2021-07-27";47;;;
862;"2021-10-12";75;;;
863;"2022-09-09";35;;;
864;"2022-05-24";13;;"2021-12-13";372
865;"2020-07-09";94;;;
866;"2021-05-09";98;;;
867;"2020-02-29";1;"2022-09-22";"2022-02-27";207
868;"2019-11-27";46;;;
869;"2022-10-29";95;;;
870;"2019-04-30";94;;;
871;"2020-01-25";98;;;
872;"2019-10-18";26;;;
873;"2020-04-28";45;;;
874;"2018-05-09";96;;;
875;"2021-10-29";78;;;
876;"2020-06-17";39;;;
877;"2018-02-07";36;;;
878;"2018-08-14";31;;;
879;"2021-06-28";93;;;
880;"2019-06-22";43;;;
881;"2020-05-24";18;;"2022-11-06";44
882;"2021-03-26";76;;;
883;"2022-09-23";57;;;
884;"2020-01-23";78;;;
885;"2022-07-01";84;;;
886;"2019-08-30";22;;"2022-05-28";206
887;"2019-08-20";16;;"2022-04-30";234
888;"2019-07-24";12;;"2022-07-31";142
889;"2020-08-12";55;;;
890;"2018-11-24";87;;;
891;"2018-07-11";66;;;
892;"2019-03-21";39;;;
893;"2022-08-18";37;;;
894;"2018-03-31";70;;;
895;"2018-08-23";50;;;
896;"2020-03-08";30;;;
897;"2021-07-20";37;;;
898;"2020-10-03";12;;"2022-12-02";18
899;"2022-01-14";35;;;
900;"2021-05-29";35;;;
901;"2022-01-12";96;;;
902;"2019-02-20";40;;;
903;"2018-03-28";66;;;
904;"2019-05-22";64;;;
905;"2019-06-11";60;;;
906;"2022-01-05";26;;;
907;"2021-10-19";94;;;
908;"2019-06-30";15;;"2022-04-29";235
909;"2022-08-01";68;;;
910;"2020-04-28";36;;;
911;"2020-12-01";59;;;
912;"2020-01-05";19;;"2022-07-30";143
913;"2018-08-03";23;;"2022-10-16";65
914;"2020-09-04";58;;;
915;"2022-01-08";13;;"2022-08-14";128
916;"2018-02-13";21;;"2022-12-05";15
917;"2022-04-15";85;;;
918;"2018-09-09";64;;;
919;"2019-08-18";21;;"2022-07-23";150
920;"2019-12-08";6;;"2022-10-30";51
921;"2019-07-15";61;;;
922;"2020-02-07";38;;;
923;"2021-02-06";24;;"2022-02-22";301
924;"2019-03-14";43;;;
925;"2020-04-19";6;;"2022-02-04";319
926;"2021-09-11";21;;"2022-03-15";280
927;"2021-05-01";33;;;
928;"2018-11-18";96;;;
929;"2019-06-26";29;;;
930;"2020-05-27";40;;;
931;"2022-03-29";64;;;
932;"2018-07-20";43;;;
933;"2021-06-29";16;;"2022-03-29";266
934;"2022-06-05";28;;;
935;"2019-11-21";88;;;
936;"2022-11-19";9;;"2022-03-24";271
937;"2021-06-22";80;;;
938;"2018-09-21";33;;;
939;"2019-05-30";21;;"2022-11-26";24
940;"2021-02-02";44;;;
941;"2020-12-29";39;;;
942;"2022-04-11";72;;;
943;"2018-02-18";65;;;
944;"2021-07-14";32;;;
945;"2019-12-27";36;;;
946;"2022-02-08";32;;;
947;"2021-08-08";29;;;
948;"2019-04-23";6;;"2021-11-30";385
949;"2022-09-29";93;;;
950;"2018-04-06";99;;;
951;"2021-03-11";87;;;
952;"2019-04-25";62;;;
953;"2020-04-25";65;;;
954;"2019-04-30";29;;;
955;"2020-06-17";27;;;
956;"2022-07-25";9;;"2022-02-01";322
957;"2018-01-21";2;"2022-11-07";"2022-02-13";267
958;"2018-10-29";34;;;
959;"2018-06-23";84;;;
960;"2019-06-29";48;;;
961;"2021-03-07";75;;;
962;"2022-09-01";32;;;
963;"2019-12-29";20;;"2022-05-04";230
964;"2019-09-15";20;;"2022-06-28";175
965;"2022-02-15";99;;;
966;"2021-10-30";61;;;
967;"2019-08-15";76;;;
968;"2020-08-19";35;;;
969;"2022-07-03";95;;;
970;"2020-12-24";66;;;
971;"2018-10-03";45;;;
972;"2020-07-12";20;;"2022-11-01";49
973;"2020-04-16";5;"2022-11-11";"2022-01-28";287
974;"2018-11-02";31;;;
975;"2019-02-04";88;;;
976;"2022-03-24";33;;;
977;"2022-11-23";88;;;
978;"2022-08-24";28;;;
979;"2018-07-26";29;;;
980;"2022-09-02";14;;"2021-11-28";387
981;"2022-11-10";90;;;
982;"2021-09-16";27;;;
983;"2019-01-06";76;;;
984;"2020-03-16";60;;;
985;"2018-01-25";15;;"2022-03-10";285
986;"2021-06-05";93;;;
987;"2019-10-21";72;;;
988;"2018-01-27";26;;;
989;"2022-03-15";20;;"2022-03-15";280
990;"2020-03-25";53;;;
991;"2019-07-08";55;;;
992;"2020-05-31";51;;;
993;"2019-12-06";68;;;
994;"2021-06-16";89;;;
995;"2022-01-26";71;;;
996;"2019-02-02";39;;;
997;"2020-04-26";73;;;
998;"2018-09-21";67;;;
999;"2021-09-02";62;;;
1000;"2019-11-09";88;;;
1001;"2021-08-27";75;;;
1002;"2022-05-18";3;"2022-07-30";"2021-09-07";326
1003;"2022-05-02";6;;"2021-11-10";405
1004;"2018-12-23";72;;;
1005;"2018-04-01";19;;"2022-11-21";29
1006;"2018-06-18";70;;;
1007;"2018-03-27";75;;;
1008;"2018-03-05";91;;;
1009;"2018-02-21";20;;"2022-02-21";302
1010;"2018-10-02";17;;"2021-12-21";364
1011;"2022-10-18";83;;;
1012;"2022-12-13";49;;;
1013;"2022-05-30";68;;;
1014;"2018-11-04";40;;;
1015;"2020-03-10";80;;;
1016;"2022-06-06";5;"2022-08-11";"2021-11-17";267
1017;"2022-03-22";1;"2022-09-22";"2022-02-26";208
1018;"2021-12-11";20;;"2022-09-16";95
1019;"2022-06-14";90;;;
1020;"2021-06-15";97;;;
1021;"2019-03-17";79;;;
1022;"2019-01-01";58;;;
1023;"2018-11-26";2;"2022-08-28";"2021-09-09";353
1024;"2021-02-01";88;;;
1025;"2022-05-29";75;;;
1026;"2022-12-03";24;;"2022-10-17";64
1027;"2022-02-15";63;;;
1028;"2019-10-05";95;;;
1029;"2018-09-05";72;;;
1030;"2020-10-30";46;;;
1031;"2021-07-25";41;;;
1032;"2022-04-13";92;;;
1033;"2020-03-28";84;;;
1034;"2020-12-05";15;;"2022-09-20";91
1035;"2018-04-16";94;;;
1036;"2020-06-09";80;;;
1037;"2021-05-05";14;;"2022-06-26";177
1038;"2018-06-23";2;"2022-11-29";"2022-05-02";211
1039;"2020-07-24";38;;;
1040;"2021-06-07";61;;;
1041;"2019-03-06";1;"2022-11-08";"2022-02-14";267
1042;"2020-05-22";97;;;
1043;"2021-05-31";31;;;
1044;"2018-08-14";72;;;
1045;"2021-03-08";5;"2022-09-13";"2021-09-21";357
1046;"2018-08-21";89;;;
1047;"2018-01-29";13;;"2022-03-06";289
1048;"2020-06-08";8;;"2022-05-30";204
1049;"2022-07-13";53;;;
1050;"2022-06-25";4;"2022-07-30";"2021-08-11";353
1051;"2018-12-04";18;;"2022-07-30";143
1052;"2018-10-09";54;;;
1053;"2018-07-08";86;;;
1054;"2019-10-11";1;"2022-10-28";"2022-01-28";273
1055;"2021-10-23";99;;;
1056;"2022-11-15";95;;;
1057;"2019-09-25";37;;;
1058;"2020-12-19";36;;;
1059;"2019-08-31";89;;;
1060;"2020-05-11";49;;;
1061;"2018-10-31";51;;;
1062;"2018-04-06";41;;;
1063;"2019-09-04";9;;"2022-12-04";16
1064;"2021-01-08";4;"2022-10-31";"2022-03-28";217
1065;"2021-02-21";16;;"2022-02-04";319
1066;"2019-11-30";88;;;
1067;"2018-06-29";30;;;
1068;"2019-07-08";88;;;
1069;"2020-05-03";87;;;
1070;"2021-01-02";77;;;
1071;"2022-11-24";91;;;
1072;"2021-06-19";95;;;
1073;"2018-06-06";67;;;
1074;"2021-05-06";75;;;
1075;"2022-01-13";30;;;
1076;"2021-07-25";67;;;
1077;"2021-12-07";40;;;
1078;"2022-01-24";33;;;
1079;"2019-01-12";37;;;
1080;"2021-07-01";59;;;
1081;"2021-07-30";30;;;
1082;"2019-11-28";57;;;
1083;"2022-03-21";36;;;
1084;"2022-01-16";42;;;
1085;"2021-08-20";98;;;
1086;"2021-01-23";82;;;
1087;"2021-12-13";97;;;
1088;"2018-05-26";17;;"2022-04-30";234
1089;"2019-01-23";92;;;
1090;"2018-08-25";85;;;
1091;"2020-09-16";58;;;
1092;"2019-11-05";63;;;
1093;"2018-11-10";48;;;
1094;"2022-05-02";98;;;
1095;"2022-10-25";66;;;
1096;"2021-12-13";31;;;
1097;"2019-04-12";59;;;
1098;"2018-05-05";49;;;
1099;"2018-07-01";34;;;
1100;"2021-07-26";4;"2022-09-30";"2021-12-27";277
1101;"2021-04-19";93;;;
1102;"2018-06-06";32;;;
1103;"2020-01-25";16;;"2022-12-12";8
1104;"2021-09-04";6;;"2022-09-05";106
1105;"2021-09-21";63;;;
1106;"2019-02-18";88;;;
1107;"2020-04-09";34;;;
1108;"2020-09-09";24;;"2022-04-04";260
1109;"2018-03-25";27;;;
1110;"2021-04-03";75;;;
1111;"2019-03-22";58;;;
1112;"2021-10-04";90;;;
1113;"2018-03-13";95;;;
1114;"2018-06-22";44;;;
1115;"2020-11-01";87;;;
1116;"2021-10-12";80;;;
1117;"2021-06-26";11;;"2021-10-27";419
1118;"2019-10-26";16;;"2022-09-08";103
1119;"2022-02-16";79;;;
1120;"2022-07-01";13;;"2022-04-12";252
1121;"2020-05-31";9;;"2021-11-14";401
1122;"2019-11-14";70;;;
1123;"2019-05-17";62;;;
1124;"2021-03-23";42;;;
1125;"2019-03-28";69;;;
1126;"2019-03-23";11;;"2022-08-29";113
1127;"2020-03-16";55;;;
1128;"2020-06-19";15;;"2021-11-17";398
1129;"2019-07-08";12;;"2022-04-02";262
1130;"2020-08-27";11;;"2022-12-13";7
1131;"2019-01-24";36;;;
1132;"2022-10-06";28;;;
1133;"2021-01-12";61;;;
1134;"2021-01-29";57;;;
1135;"2021-06-22";82;;;
1136;"2019-10-16";46;;;
1137;"2022-03-01";73;;;
1138;"2018-10-12";64;;;
1139;"2022-06-06";20;;"2022-11-24";26
1140;"2022-05-05";47;;;
1141;"2021-12-26";20;;"2022-01-18";336
1142;"2018-09-06";14;;"2022-07-03";170
1143;"2021-02-17";76;;;
1144;"2022-02-17";17;;"2022-10-01";80
1145;"2019-02-07";72;;;
1146;"2019-01-01";67;;;
1147;"2020-12-10";92;;;
1148;"2022-07-15";23;;"2022-05-15";219
1149;"2020-10-07";69;;;
1150;"2020-02-07";25;;"2022-01-02";352
1151;"2022-01-24";66;;;
1152;"2018-03-20";58;;;
1153;"2021-12-03";24;;"2021-11-26";389
1154;"2018-06-22";84;;;
1155;"2021-05-22";7;;"2022-11-18";32
1156;"2018-03-11";82;;;
1157;"2019-08-24";25;;"2022-04-14";250
1158;"2018-08-17";96;;;
1159;"2020-08-09";27;;;
1160;"2021-02-09";58;;;
1161;"2021-03-26";53;;;
1162;"2021-08-15";3;"2022-11-16";"2022-02-15";274
1163;"2020-11-27";28;;;
1164;"2019-04-19";36;;;
1165;"2019-09-26";55;;;
1166;"2019-05-31";66;;;
1167;"2021-01-14";81;;;
1168;"2018-12-06";62;;;
1169;"2020-02-21";65;;;
1170;"2020-07-01";56;;;
1171;"2018-04-22";60;;;
1172;"2019-02-27";8;;"2022-01-28";326
1173;"2021-02-17";72;;;
1174;"2021-05-22";8;;"2021-11-10";405
1175;"2018-04-28";61;;;
1176;"2022-03-09";98;;;
1177;"2022-05-04";16;;"2022-04-02";262
1178;"2021-03-19";51;;;
1179;"2021-10-02";17;;"2021-12-20";365
1180;"2020-02-21";95;;;
1181;"2018-05-08";45;;;
1182;"2020-11-07";75;;;
1183;"2020-04-21";77;;;
1184;"2022-03-22";58;;;
1185;"2021-04-10";12;;"2022-04-28";236
1186;"2018-09-23";88;;;
1187;"2022-05-13";2;"2022-07-27";"2021-09-29";301
1188;"2022-11-14";97;;;
1189;"2019-04-21";31;;;
1190;"2020-01-02";41;;;
1191;"2021-01-05";22;;"2021-11-06";409
1192;"2022-06-27";42;;;
1193;"2018-08-28";42;;;
1194;"2018-12-14";16;;"2022-02-12";311
1195;"2018-10-25";74;;;
1196;"2020-05-05";84;;;
1197;"2020-04-25";74;;;
1198;"2021-10-20";88;;;
1199;"2021-03-23";8;;"2022-02-07";316
1200;"2022-05-29";45;;;
1201;"2019-05-03";71;;;
1202;"2021-06-25";42;;;
1203;"2018-08-07";43;;;
1204;"2022-06-01";70;;;
1205;"2019-11-26";60;;;
1206;"2018-11-14";86;;;
1207;"2021-08-19";93;;;
1208;"2019-04-11";30;;;
1209;"2022-01-12";96;;;
1210;"2020-06-02";83;;;
1211;"2021-05-13";88;;;
1212;"2022-05-01";15;;"2022-09-15";96
1213;"2018-04-22";1;"2022-10-24";"2021-12-29";299
1214;"2018-09-14";75;;;
1215;"2021-08-02";12;;"2021-11-18";397
1216;"2021-07-13";54;;;
1217;"2019-05-19";37;;;
1218;"2020-12-24";47;;;
1219;"2021-06-08";52;;;
1220;"2020-08-19";12;;"2022-10-22";59
1221;"2022-12-08";40;;;
1222;"2019-06-25";24;;"2021-12-15";370
1223;"2020-02-25";7;;"2022-02-04";319
1224;"2018-08-16";41;;;
1225;"2020-05-20";6;;"2021-11-29";386
1226;"2020-12-01";43;;;
1227;"2020-12-01";67;;;
1228;"2022-08-26";42;;;
1229;"2019-10-03";19;;"2021-12-03";382
1230;"2019-03-05";56;;;
1231;"2022-02-02";37;;;
1232;"2021-01-14";42;;;
1233;"2022-08-09";93;;;
1234;"2022-08-21";71;;;
1235;"2020-06-27";79;;;
1236;"2019-07-17";69;;;
1237;"2018-07-17";2;"2022-10-11";"2022-01-27";257
1238;"2019-02-26";43;;;
1239;"2020-10-06";49;;;
1240;"2022-07-11";28;;;
1241;"2021-07-10";38;;;
1242;"2019-03-01";17;;"2022-11-09";41
1243;"2021-11-21";35;;;
1244;"2021-10-12";1;"2022-08-04";"2021-10-10";298
1245;"2019-10-25";37;;;
1246;"2020-07-04";8;;"2022-03-15";280
1247;"2020-05-05";3;"2022-09-11";"2021-09-17";359
1248;"2021-02-22";82;;;
1249;"2018-07-10";69;;;
1250;"2018-10-23";62;;;
1251;"2018-10-24";92;;;
1252;"2018-06-28";52;;;
1253;"2020-03-29";13;;"2022-08-01";141
1254;"2020-11-29";50;;;
1255;"2019-01-24";50;;;
1256;"2022-07-29";85;;;
1257;"2018-11-12";7;;"2022-02-02";321
1258;"2021-12-06";72;;;
1259;"2022-04-04";49;;;
1260;"2020-07-26";18;;"2022-01-09";345
1261;"2018-02-20";83;;;
1262;"2021-05-19";64;;;
1263;"2018-08-22";84;;;
1264;"2022-09-11";7;;"2022-11-24";26
1265;"2021-01-19";12;;"2022-06-02";201
1266;"2021-01-28";25;;"2022-01-13";341
1267;"2019-04-08";74;;;
1268;"2021-07-17";31;;;
1269;"2022-03-07";92;;;
1270;"2021-12-25";11;;"2021-11-27";388
1271;"2021-02-05";82;;;
1272;"2020-09-26";41;;;
1273;"2018-03-06";18;;"2022-06-20";183
1274;"2020-01-08";2;"2022-09-03";"2022-02-22";193
1275;"2019-07-20";46;;;
1276;"2019-12-11";21;;"2022-05-04";230
1277;"2022-06-24";27;;;
1278;"2021-11-04";6;;"2021-12-12";373
1279;"2018-02-13";38;;;
1280;"2022-12-13";63;;;
1281;"2022-08-08";86;;;
1282;"2018-11-19";37;;;
1283;"2018-06-22";77;;;
1284;"2019-11-16";94;;;
1285;"2021-09-29";16;;"2022-09-19";92
1286;"2019-06-27";34;;;
1287;"2019-06-26";65;;;
1288;"2022-07-24";62;;;
1289;"2018-06-14";81;;;
1290;"2018-10-10";93;;;
1291;"2020-02-28";72;;;
1292;"2018-07-16";97;;;
1293;"2022-02-07";95;;;
1294;"2020-09-30";16;;"2022-05-30";204
1295;"2018-04-07";60;;;
1296;"2020-03-10";16;;"2022-07-09";164
1297;"2018-11-10";92;;;
1298;"2019-06-25";33;;;
1299;"2018-10-06";29;;;
1300;"2018-01-26";74;;;
1301;"2018-06-30";59;;;
1302;"2021-10-24";98;;;
1303;"2020-10-04";12;;"2022-07-11";162
1304;"2018-08-16";6;;"2022-11-06";44
1305;"2018-11-13";26;;;
1306;"2022-04-04";88;;;
1307;"2020-07-07";95;;;
1308;"2018-05-19";71;;;
1309;"2021-02-18";63;;;
1310;"2020-08-02";59;;;
1311;"2018-05-12";47;;;
1312;"2020-10-07";73;;;
1313;"2021-06-02";4;"2022-12-17";"2022-03-27";265
1314;"2018-10-14";78;;;
1315;"2022-08-05";7;;"2022-03-31";264
1316;"2020-03-13";28;;;
1317;"2020-03-21";42;;;
1318;"2019-02-10";34;;;
1319;"2019-10-16";76;;;
1320;"2020-08-14";64;;;
1321;"2019-11-01";79;;;
1322;"2021-11-25";67;;;
1323;"2021-02-08";4;"2022-11-03";"2022-01-22";285
1324;"2018-12-21";62;;;
1325;"2019-09-06";6;;"2022-03-21";274
1326;"2021-04-28";85;;;
1327;"2021-02-09";66;;;
1328;"2020-06-27";95;;;
1329;"2022-10-03";39;;;
1330;"2021-10-28";93;;;
1331;"2020-07-05";41;;;
1332;"2018-04-14";32;;;
1333;"2020-09-02";90;;;
1334;"2018-04-20";35;;;
1335;"2018-11-09";72;;;
1336;"2021-06-28";14;;"2022-03-20";275
1337;"2022-07-05";17;;"2022-09-10";101
1338;"2021-04-28";79;;;
1339;"2021-10-26";29;;;
1340;"2020-09-03";27;;;
1341;"2018-12-10";10;;"2022-06-08";195
1342;"2022-02-17";5;"2022-11-12";"2021-12-15";332
1343;"2018-06-23";18;;"2022-05-21";213
1344;"2022-04-24";59;;;
1345;"2022-11-12";82;;;
1346;"2018-02-07";44;;;
1347;"2019-07-17";69;;;
1348;"2020-02-13";62;;;
1349;"2019-03-01";13;;"2022-05-29";205
1350;"2021-04-13";30;;;
1351;"2022-09-08";72;;;
1352;"2020-12-12";35;;;
1353;"2020-03-19";1;"2022-09-17";"2022-02-22";207
1354;"2020-10-29";11;;"2022-04-04";260
1355;"2021-11-14";16;;"2022-06-07";196
1356;"2021-11-05";33;;;
1357;"2019-03-08";96;;;
1358;"2020-01-05";53;;;
1359;"2019-05-15";25;;"2022-03-03";292
1360;"2018-12-21";94;;;
1361;"2018-11-14";32;;;
1362;"2021-10-29";9;;"2022-09-02";109
1363;"2019-03-16";38;;;
1364;"2021-06-28";98;;;
1365;"2022-01-29";40;;;
1366;"2020-01-04";47;;;
1367;"2020-01-05";16;;"2022-04-22";242
1368;"2021-08-15";77;;;
1369;"2018-05-13";38;;;
1370;"2018-11-11";6;;"2022-09-24";87
1371;"2019-05-01";96;;;
1372;"2019-04-04";99;;;
1373;"2022-12-11";86;;;
1374;"2019-10-04";16;;"2022-12-18";2
1375;"2018-08-07";93;;;
1376;"2022-11-03";34;;;
1377;"2019-10-23";29;;;
1378;"2020-02-03";18;;"2022-01-17";337
1379;"2019-12-28";18;;"2022-01-08";346
1380;"2020-12-03";33;;;
1381;"2018-05-29";39;;;
1382;"2019-09-17";54;;;
1383;"2018-11-26";34;;;
1384;"2020-07-28";13;;"2022-04-27";237
1385;"2022-06-27";2;"2022-09-29";"2021-11-12";321
1386;"2022-09-21";88;;;
1387;"2019-06-14";94;;;
1388;"2018-09-14";24;;"2022-04-05";259
1389;"2019-10-08";57;;;
1390;"2020-10-07";90;;;
1391;"2019-08-16";25;;"2022-01-31";323
1392;"2020-08-02";42;;;
1393;"2019-08-18";59;;;
1394;"2020-10-11";69;;;
1395;"2019-02-10";84;;;
1396;"2018-09-27";74;;;
1397;"2022-09-26";82;;;
1398;"2021-01-26";72;;;
1399;"2022-04-23";89;;;
1400;"2018-02-18";17;;"2022-05-24";210
1401;"2021-11-19";12;;"2022-02-15";308
1402;"2018-09-03";99;;;
1403;"2019-05-04";31;;;
1404;"2021-11-10";1;"2022-11-08";"2022-03-19";234
1405;"2020-05-18";66;;;
1406;"2019-11-21";72;;;
1407;"2021-09-25";62;;;
1408;"2022-02-19";24;;"2022-08-07";135
1409;"2021-12-06";47;;;
1410;"2018-10-03";51;;;
1411;"2020-02-04";23;;"2022-03-09";286
1412;"2022-04-16";13;;"2021-12-28";357
1413;"2020-06-01";90;;;
1414;"2020-12-12";96;;;
1415;"2019-11-23";72;;;
1416;"2019-12-09";48;;;
1417;"2020-09-14";2;"2022-10-07";"2022-02-15";234
1418;"2021-04-17";32;;;
1419;"2020-08-03";34;;;
1420;"2022-06-03";69;;;
1421;"2019-02-03";51;;;
1422;"2022-03-01";57;;;
1423;"2020-01-16";40;;;
1424;"2020-09-02";34;;;
1425;"2019-12-22";16;;"2022-07-17";156
1426;"2021-02-06";28;;;
1427;"2021-05-11";22;;"2022-11-23";27
1428;"2019-09-29";18;;"2022-01-20";334
1429;"2019-03-17";13;;"2022-01-07";347
1430;"2020-09-13";14;;"2022-10-28";53
1431;"2019-10-29";45;;;
1432;"2018-02-15";47;;;
1433;"2021-04-28";36;;;
1434;"2021-02-11";1;"2022-11-05";"2022-05-09";180
1435;"2021-12-08";83;;;
1436;"2018-09-25";92;;;
1437;"2022-12-15";39;;;
1438;"2020-09-13";74;;;
1439;"2022-10-27";36;;;
1440;"2021-12-01";97;;;
1441;"2021-05-29";87;;;
1442;"2019-12-12";10;;"2022-08-26";116
1443;"2021-03-28";14;;"2022-06-29";174
1444;"2018-11-09";67;;;
1445;"2022-11-04";86;;;
1446;"2018-03-01";8;;"2022-02-26";297
1447;"2020-09-28";51;;;
1448;"2020-07-30";99;;;
1449;"2021-05-29";20;;"2022-06-16";187
1450;"2018-05-14";37;;;
1451;"2020-01-13";52;;;
1452;"2022-06-14";82;;;
1453;"2022-06-25";92;;;
1454;"2022-01-10";42;;;
1455;"2020-02-26";94;;;
1456;"2019-06-28";46;;;
1457;"2020-02-29";65;;;
1458;"2018-07-19";63;;;
1459;"2021-03-07";56;;;
1460;"2021-04-26";66;;;
1461;"2021-03-13";85;;;
1462;"2022-12-16";15;;"2022-07-20";153
1463;"2021-05-24";66;;;
1464;"2019-07-21";6;;"2022-01-25";329
1465;"2021-02-07";13;;"2021-12-08";377
1466;"2020-05-12";95;;;
1467;"2020-03-27";81;;;
1468;"2021-02-02";92;;;
1469;"2018-02-05";69;;;
1470;"2020-02-02";8;;"2022-11-08";42
1471;"2020-01-16";3;"2022-09-29";"2022-01-17";255
1472;"2021-06-15";58;;;
1473;"2021-12-25";9;;"2021-12-13";372
1474;"2018-04-25";45;;;
1475;"2022-04-06";10;;"2022-12-07";13
1476;"2021-11-10";51;;;
1477;"2018-06-06";14;;"2021-10-28";418
1478;"2020-01-15";76;;;
1479;"2019-06-22";94;;;
1480;"2021-10-14";99;;;
1481;"2020-05-09";21;;"2022-07-08";165
1482;"2021-06-16";65;;;
1483;"2021-04-09";30;;;
1484;"2019-11-13";70;;;
1485;"2020-07-07";17;;"2021-12-16";369
1486;"2018-06-16";25;;"2022-02-03";320
1487;"2021-04-21";70;;;
1488;"2022-08-17";85;;;
1489;"2018-12-14";90;;;
1490;"2019-07-09";38;;;
1491;"2020-12-23";65;;;
1492;"2022-02-06";79;;;
1493;"2019-07-05";32;;;
1494;"2019-05-28";82;;;
1495;"2018-09-07";28;;;
1496;"2022-07-25";40;;;
1497;"2021-09-19";12;;"2022-03-14";281
1498;"2020-11-13";82;;;
1499;"2020-09-08";83;;;
1500;"2021-10-06";42;;;
1501;"2022-11-28";62;;;
1502;"2022-09-06";78;;;
1503;"2020-04-01";4;"2022-11-05";"2022-02-28";250
1504;"2021-12-04";40;;;
1505;"2022-12-11";43;;;
1506;"2019-07-19";4;"2022-11-16";"2021-12-14";337
1507;"2020-10-25";36;;;
1508;"2018-05-29";70;;;
1509;"2021-07-14";57;;;
1510;"2022-03-29";77;;;
1511;"2022-02-22";26;;;
1512;"2018-12-02";16;;"2022-12-10";10
1513;"2020-09-23";99;;;
1514;"2020-06-12";44;;;
1515;"2020-09-26";81;;;
1516;"2018-04-11";85;;;
1517;"2020-11-08";66;;;
1518;"2019-01-28";69;;;
1519;"2022-11-08";82;;;
1520;"2021-10-04";10;;"2022-07-30";143
1521;"2020-07-18";97;;;
1522;"2020-11-11";63;;;
1523;"2020-11-21";58;;;
1524;"2022-01-01";81;;;
1525;"2022-03-21";70;;;
1526;"2021-07-11";82;;;
1527;"2021-08-07";15;;"2021-12-26";359
1528;"2020-12-19";35;;;
1529;"2019-06-06";92;;;
1530;"2019-04-28";91;;;
1531;"2019-10-06";46;;;
1532;"2019-05-15";92;;;
1533;"2019-01-13";63;;;
1534;"2021-12-18";27;;;
1535;"2018-04-29";60;;;
1536;"2019-01-05";70;;;
1537;"2018-07-17";25;;"2022-07-05";168
1538;"2021-02-03";45;;;
1539;"2019-05-15";75;;;
1540;"2022-01-09";25;;"2022-12-17";3
1541;"2020-05-13";40;;;
1542;"2018-07-18";85;;;
1543;"2022-11-23";71;;;
1544;"2018-02-15";90;;;
1545;"2020-12-09";56;;;
1546;"2020-08-31";21;;"2022-05-14";220
1547;"2018-05-09";83;;;
1548;"2018-10-30";79;;;
1549;"2021-09-09";84;;;
1550;"2018-03-28";26;;;
1551;"2022-07-15";65;;;
1552;"2019-04-08";6;;"2022-01-17";337
1553;"2021-01-19";80;;;
1554;"2020-06-16";5;"2022-10-23";"2022-03-13";224
1555;"2018-04-21";44;;;
1556;"2020-04-20";11;;"2022-05-19";215
1557;"2019-01-07";88;;;
1558;"2021-11-08";14;;"2022-06-12";191
1559;"2018-04-21";34;;;
1560;"2020-05-24";97;;;
1561;"2018-03-17";17;;"2022-02-16";307
1562;"2020-01-06";2;"2022-11-24";"2021-12-02";357
1563;"2021-09-17";67;;;
1564;"2019-03-12";61;;;
1565;"2019-01-05";91;;;
1566;"2021-12-27";53;;;
1567;"2020-02-26";45;;;
1568;"2019-07-04";40;;;
1569;"2020-02-11";70;;;
1570;"2021-06-21";8;;"2022-07-07";166
1571;"2018-07-25";16;;"2021-12-31";354
1572;"2022-06-06";61;;;
1573;"2021-12-18";77;;;
1574;"2018-06-29";86;;;
