"id";"tipo";"data_criacao";"id_associado"
698;Conta Corrente;"2018-07-08";698
699;Conta Corrente;"2020-07-19";699
700;Conta Corrente;"2020-12-12";700
701;Conta Corrente;"2018-05-17";701
702;Conta Corrente;"2020-03-27";702
703;Conta Corrente;"2019-03-17";703
704;Conta Corrente;"2019-08-25";704
705;Conta Corrente;"2022-05-27";705
706;Conta Corrente;"2019-09-14";706
707;Conta Corrente;"2021-10-28";707
708;Conta Corrente;"2022-11-17";708
709;Conta Corrente;"2020-07-28";709
710;Conta Corrente;"2019-12-16";710
711;Conta Corrente;"2018-11-03";711
712;Conta Corrente;"2020-03-30";712
713;Conta Corrente;"2020-11-21";713
714;Conta Corrente;"2022-07-08";714
715;Conta Corrente;"2019-12-14";715
716;Conta Corrente;"2019-07-18";716
717;Conta Corrente;"2019-08-28";717
718;Conta Corrente;"2018-01-29";718
719;Conta Corrente;"2021-06-24";719
720;Conta Corrente;"2022-07-21";720
721;Conta Corrente;"2018-12-17";721
722;Conta Corrente;"2021-12-06";722
723;Conta Corrente;"2020-08-26";723
724;Conta Corrente;"2020-09-06";724
725;Conta Corrente;"2018-09-14";725
726;Conta Corrente;"2019-02-02";726
727;Conta Corrente;"2019-07-14";727
728;Conta Corrente;"2021-05-03";728
729;Conta Corrente;"2019-07-23";729
730;Conta Corrente;"2022-01-11";730
731;Conta Corrente;"2019-04-26";731
732;Conta Corrente;"2019-11-18";732
733;Conta Corrente;"2019-04-19";733
734;Conta Corrente;"2020-06-22";734
735;Conta Corrente;"2021-06-23";735
736;Conta Corrente;"2018-09-25";736
737;Conta Corrente;"2022-02-16";737
738;Conta Corrente;"2020-05-02";738
739;Conta Corrente;"2018-08-24";739
740;Conta Corrente;"2019-09-25";740
741;Conta Corrente;"2022-03-29";741
742;Conta Corrente;"2019-06-08";742
743;Conta Corrente;"2021-12-05";743
744;Conta Corrente;"2020-03-01";744
745;Conta Corrente;"2018-12-25";745
746;Conta Corrente;"2018-11-29";746
747;Conta Corrente;"2021-08-28";747
748;Conta Corrente;"2020-08-02";748
749;Conta Corrente;"2018-12-10";749
750;Conta Corrente;"2020-03-02";750
751;Conta Corrente;"2020-03-04";751
752;Conta Corrente;"2019-11-07";752
753;Conta Corrente;"2019-02-18";753
754;Conta Corrente;"2022-10-11";754
755;Conta Corrente;"2022-06-25";755
756;Conta Corrente;"2019-10-14";756
757;Conta Corrente;"2018-11-25";757
758;Conta Corrente;"2019-01-18";758
759;Conta Corrente;"2018-02-25";759
760;Conta Corrente;"2020-05-28";760
761;Conta Corrente;"2018-02-10";761
762;Conta Corrente;"2019-06-03";762
763;Conta Corrente;"2022-03-28";763
764;Conta Corrente;"2019-05-11";764
765;Conta Corrente;"2021-11-04";765
766;Conta Corrente;"2020-09-29";766
767;Conta Corrente;"2020-01-16";767
768;Conta Corrente;"2021-01-01";768
769;Conta Corrente;"2018-02-11";769
770;Conta Corrente;"2020-08-20";770
771;Conta Corrente;"2022-09-08";771
772;Conta Corrente;"2022-04-21";772
773;Conta Corrente;"2022-01-07";773
774;Conta Corrente;"2021-08-24";774
775;Conta Corrente;"2019-07-02";775
776;Conta Corrente;"2022-12-14";776
777;Conta Corrente;"2022-07-05";777
778;Conta Corrente;"2018-03-11";778
779;Conta Corrente;"2020-07-28";779
780;Conta Corrente;"2018-06-25";780
781;Conta Corrente;"2020-04-22";781
782;Conta Corrente;"2022-09-11";782
783;Conta Corrente;"2020-04-12";783
784;Conta Corrente;"2021-05-23";784
785;Conta Corrente;"2022-07-04";785
786;Conta Corrente;"2019-10-18";786
787;Conta Corrente;"2018-03-17";787
788;Conta Corrente;"2018-06-09";788
789;Conta Corrente;"2020-10-17";789
790;Conta Corrente;"2018-04-24";790
791;Conta Corrente;"2020-10-16";791
792;Conta Corrente;"2020-11-08";792
793;Conta Corrente;"2019-09-06";793
794;Conta Corrente;"2020-01-23";794
795;Conta Corrente;"2022-03-01";795
796;Conta Corrente;"2018-07-23";796
797;Conta Corrente;"2022-10-04";797
798;Conta Corrente;"2019-03-28";798
799;Conta Corrente;"2021-07-05";799
800;Conta Corrente;"2022-10-28";800
801;Conta Corrente;"2021-10-27";801
802;Conta Corrente;"2021-03-25";802
803;Conta Corrente;"2022-02-27";803
804;Conta Corrente;"2020-11-15";804
805;Conta Corrente;"2019-11-28";805
806;Conta Corrente;"2018-09-10";806
807;Conta Corrente;"2020-11-09";807
808;Conta Corrente;"2019-06-13";808
809;Conta Corrente;"2018-10-31";809
810;Conta Corrente;"2018-06-19";810
811;Conta Corrente;"2019-11-18";811
812;Conta Corrente;"2021-02-02";812
813;Conta Corrente;"2018-03-12";813
814;Conta Corrente;"2022-02-10";814
815;Conta Corrente;"2019-07-07";815
816;Conta Corrente;"2022-08-25";816
817;Conta Corrente;"2018-12-09";817
818;Conta Corrente;"2019-09-03";818
819;Conta Corrente;"2018-02-12";819
820;Conta Corrente;"2021-09-06";820
821;Conta Corrente;"2019-12-07";821
822;Conta Corrente;"2020-11-09";822
823;Conta Corrente;"2019-07-28";823
824;Conta Corrente;"2021-07-25";824
825;Conta Corrente;"2022-11-14";825
826;Conta Corrente;"2018-10-07";826
827;Conta Corrente;"2022-01-26";827
828;Conta Corrente;"2022-08-30";828
829;Conta Corrente;"2019-12-14";829
830;Conta Corrente;"2020-08-12";830
831;Conta Corrente;"2022-07-08";831
832;Conta Corrente;"2018-10-22";832
833;Conta Corrente;"2018-11-16";833
834;Conta Corrente;"2021-09-15";834
835;Conta Corrente;"2021-08-19";835
836;Conta Corrente;"2020-09-25";836
837;Conta Corrente;"2022-05-08";837
838;Conta Corrente;"2019-07-11";838
839;Conta Corrente;"2022-02-18";839
840;Conta Corrente;"2018-03-19";840
841;Conta Corrente;"2019-12-09";841
842;Conta Corrente;"2019-01-17";842
843;Conta Corrente;"2021-04-02";843
844;Conta Corrente;"2020-01-30";844
845;Conta Corrente;"2018-03-10";845
846;Conta Corrente;"2022-09-19";846
847;Conta Corrente;"2019-10-05";847
848;Conta Corrente;"2019-01-29";848
849;Conta Corrente;"2019-06-03";849
850;Conta Corrente;"2019-10-29";850
851;Conta Corrente;"2022-09-17";851
852;Conta Corrente;"2021-04-21";852
853;Conta Corrente;"2022-08-20";853
854;Conta Corrente;"2019-04-25";854
855;Conta Corrente;"2019-11-25";855
856;Conta Corrente;"2022-07-16";856
857;Conta Corrente;"2020-01-12";857
858;Conta Corrente;"2019-01-02";858
859;Conta Corrente;"2022-03-26";859
860;Conta Corrente;"2021-12-06";860
861;Conta Corrente;"2021-07-27";861
862;Conta Corrente;"2021-10-12";862
863;Conta Corrente;"2022-09-09";863
864;Conta Corrente;"2022-05-24";864
865;Conta Corrente;"2020-07-09";865
866;Conta Corrente;"2021-05-09";866
867;Conta Corrente;"2020-02-29";867
868;Conta Corrente;"2019-11-27";868
869;Conta Corrente;"2022-10-29";869
870;Conta Corrente;"2019-04-30";870
871;Conta Corrente;"2020-01-25";871
872;Conta Corrente;"2019-10-18";872
873;Conta Corrente;"2020-04-28";873
874;Conta Corrente;"2018-05-09";874
875;Conta Corrente;"2021-10-29";875
876;Conta Corrente;"2020-06-17";876
877;Conta Corrente;"2018-02-07";877
878;Conta Corrente;"2018-08-14";878
879;Conta Corrente;"2021-06-28";879
880;Conta Corrente;"2019-06-22";880
881;Conta Corrente;"2020-05-24";881
882;Conta Corrente;"2021-03-26";882
883;Conta Corrente;"2022-09-23";883
884;Conta Corrente;"2020-01-23";884
885;Conta Corrente;"2022-07-01";885
886;Conta Corrente;"2019-08-30";886
887;Conta Corrente;"2019-08-20";887
888;Conta Corrente;"2019-07-24";888
889;Conta Corrente;"2020-08-12";889
890;Conta Corrente;"2018-11-24";890
891;Conta Corrente;"2018-07-11";891
892;Conta Corrente;"2019-03-21";892
893;Conta Corrente;"2022-08-18";893
894;Conta Corrente;"2018-03-31";894
895;Conta Corrente;"2018-08-23";895
896;Conta Corrente;"2020-03-08";896
897;Conta Corrente;"2021-07-20";897
898;Conta Corrente;"2020-10-03";898
899;Conta Corrente;"2022-01-14";899
900;Conta Corrente;"2021-05-29";900
901;Conta Corrente;"2022-01-12";901
902;Conta Corrente;"2019-02-20";902
903;Conta Corrente;"2018-03-28";903
904;Conta Corrente;"2019-05-22";904
905;Conta Corrente;"2019-06-11";905
906;Conta Corrente;"2022-01-05";906
907;Conta Corrente;"2021-10-19";907
908;Conta Corrente;"2019-06-30";908
909;Conta Corrente;"2022-08-01";909
910;Conta Corrente;"2020-04-28";910
911;Conta Corrente;"2020-12-01";911
912;Conta Corrente;"2020-01-05";912
913;Conta Corrente;"2018-08-03";913
914;Conta Corrente;"2020-09-04";914
915;Conta Corrente;"2022-01-08";915
916;Conta Corrente;"2018-02-13";916
917;Conta Corrente;"2022-04-15";917
918;Conta Corrente;"2018-09-09";918
919;Conta Corrente;"2019-08-18";919
920;Conta Corrente;"2019-12-08";920
921;Conta Corrente;"2019-07-15";921
922;Conta Corrente;"2020-02-07";922
923;Conta Corrente;"2021-02-06";923
924;Conta Corrente;"2019-03-14";924
925;Conta Corrente;"2020-04-19";925
926;Conta Corrente;"2021-09-11";926
927;Conta Corrente;"2021-05-01";927
928;Conta Corrente;"2018-11-18";928
929;Conta Corrente;"2019-06-26";929
930;Conta Corrente;"2020-05-27";930
931;Conta Corrente;"2022-03-29";931
932;Conta Corrente;"2018-07-20";932
933;Conta Corrente;"2021-06-29";933
934;Conta Corrente;"2022-06-05";934
935;Conta Corrente;"2019-11-21";935
936;Conta Corrente;"2022-11-19";936
937;Conta Corrente;"2021-06-22";937
938;Conta Corrente;"2018-09-21";938
939;Conta Corrente;"2019-05-30";939
940;Conta Corrente;"2021-02-02";940
941;Conta Corrente;"2020-12-29";941
942;Conta Corrente;"2022-04-11";942
943;Conta Corrente;"2018-02-18";943
944;Conta Corrente;"2021-07-14";944
945;Conta Corrente;"2019-12-27";945
946;Conta Corrente;"2022-02-08";946
947;Conta Corrente;"2021-08-08";947
948;Conta Corrente;"2019-04-23";948
949;Conta Corrente;"2022-09-29";949
950;Conta Corrente;"2018-04-06";950
951;Conta Corrente;"2021-03-11";951
952;Conta Corrente;"2019-04-25";952
953;Conta Corrente;"2020-04-25";953
954;Conta Corrente;"2019-04-30";954
955;Conta Corrente;"2020-06-17";955
956;Conta Corrente;"2022-07-25";956
957;Conta Corrente;"2018-01-21";957
958;Conta Corrente;"2018-10-29";958
959;Conta Corrente;"2018-06-23";959
960;Conta Corrente;"2019-06-29";960
961;Conta Corrente;"2021-03-07";961
962;Conta Corrente;"2022-09-01";962
963;Conta Corrente;"2019-12-29";963
964;Conta Corrente;"2019-09-15";964
965;Conta Corrente;"2022-02-15";965
966;Conta Corrente;"2021-10-30";966
967;Conta Corrente;"2019-08-15";967
968;Conta Corrente;"2020-08-19";968
969;Conta Corrente;"2022-07-03";969
970;Conta Corrente;"2020-12-24";970
971;Conta Corrente;"2018-10-03";971
972;Conta Corrente;"2020-07-12";972
973;Conta Corrente;"2020-04-16";973
974;Conta Corrente;"2018-11-02";974
975;Conta Corrente;"2019-02-04";975
976;Conta Corrente;"2022-03-24";976
977;Conta Corrente;"2022-11-23";977
978;Conta Corrente;"2022-08-24";978
979;Conta Corrente;"2018-07-26";979
980;Conta Corrente;"2022-09-02";980
981;Conta Corrente;"2022-11-10";981
982;Conta Corrente;"2021-09-16";982
983;Conta Corrente;"2019-01-06";983
984;Conta Corrente;"2020-03-16";984
985;Conta Corrente;"2018-01-25";985
986;Conta Corrente;"2021-06-05";986
987;Conta Corrente;"2019-10-21";987
988;Conta Corrente;"2018-01-27";988
989;Conta Corrente;"2022-03-15";989
990;Conta Corrente;"2020-03-25";990
991;Conta Corrente;"2019-07-08";991
992;Conta Corrente;"2020-05-31";992
993;Conta Corrente;"2019-12-06";993
994;Conta Corrente;"2021-06-16";994
995;Conta Corrente;"2022-01-26";995
996;Conta Corrente;"2019-02-02";996
997;Conta Corrente;"2020-04-26";997
998;Conta Corrente;"2018-09-21";998
999;Conta Corrente;"2021-09-02";999
1000;Conta Corrente;"2019-11-09";1000
1001;Conta Corrente;"2021-08-27";1001
1002;Conta Corrente;"2022-05-18";1002
1003;Conta Corrente;"2022-05-02";1003
1004;Conta Corrente;"2018-12-23";1004
1005;Conta Corrente;"2018-04-01";1005
1006;Conta Corrente;"2018-06-18";1006
1007;Conta Corrente;"2018-03-27";1007
1008;Conta Corrente;"2018-03-05";1008
1009;Conta Corrente;"2018-02-21";1009
1010;Conta Corrente;"2018-10-02";1010
1011;Conta Corrente;"2022-10-18";1011
1012;Conta Corrente;"2022-12-13";1012
1013;Conta Corrente;"2022-05-30";1013
1014;Conta Corrente;"2018-11-04";1014
1015;Conta Corrente;"2020-03-10";1015
1016;Conta Corrente;"2022-06-06";1016
1017;Conta Corrente;"2022-03-22";1017
1018;Conta Corrente;"2021-12-11";1018
1019;Conta Corrente;"2022-06-14";1019
1020;Conta Corrente;"2021-06-15";1020
1021;Conta Corrente;"2019-03-17";1021
1022;Conta Corrente;"2019-01-01";1022
1023;Conta Corrente;"2018-11-26";1023
1024;Conta Corrente;"2021-02-01";1024
1025;Conta Corrente;"2022-05-29";1025
1026;Conta Corrente;"2022-12-03";1026
1027;Conta Corrente;"2022-02-15";1027
1028;Conta Corrente;"2019-10-05";1028
1029;Conta Corrente;"2018-09-05";1029
1030;Conta Corrente;"2020-10-30";1030
1031;Conta Corrente;"2021-07-25";1031
1032;Conta Corrente;"2022-04-13";1032
1033;Conta Corrente;"2020-03-28";1033
1034;Conta Corrente;"2020-12-05";1034
1035;Conta Corrente;"2018-04-16";1035
1036;Conta Corrente;"2020-06-09";1036
1037;Conta Corrente;"2021-05-05";1037
1038;Conta Corrente;"2018-06-23";1038
1039;Conta Corrente;"2020-07-24";1039
1040;Conta Corrente;"2021-06-07";1040
1041;Conta Corrente;"2019-03-06";1041
1042;Conta Corrente;"2020-05-22";1042
1043;Conta Corrente;"2021-05-31";1043
1044;Conta Corrente;"2018-08-14";1044
1045;Conta Corrente;"2021-03-08";1045
1046;Conta Corrente;"2018-08-21";1046
1047;Conta Corrente;"2018-01-29";1047
1048;Conta Corrente;"2020-06-08";1048
1049;Conta Corrente;"2022-07-13";1049
1050;Conta Corrente;"2022-06-25";1050
1051;Conta Corrente;"2018-12-04";1051
1052;Conta Corrente;"2018-10-09";1052
1053;Conta Corrente;"2018-07-08";1053
1054;Conta Corrente;"2019-10-11";1054
1055;Conta Corrente;"2021-10-23";1055
1056;Conta Corrente;"2022-11-15";1056
1057;Conta Corrente;"2019-09-25";1057
1058;Conta Corrente;"2020-12-19";1058
1059;Conta Corrente;"2019-08-31";1059
1060;Conta Corrente;"2020-05-11";1060
1061;Conta Corrente;"2018-10-31";1061
1062;Conta Corrente;"2018-04-06";1062
1063;Conta Corrente;"2019-09-04";1063
1064;Conta Corrente;"2021-01-08";1064
1065;Conta Corrente;"2021-02-21";1065
1066;Conta Corrente;"2019-11-30";1066
1067;Conta Corrente;"2018-06-29";1067
1068;Conta Corrente;"2019-07-08";1068
1069;Conta Corrente;"2020-05-03";1069
1070;Conta Corrente;"2021-01-02";1070
1071;Conta Corrente;"2022-11-24";1071
1072;Conta Corrente;"2021-06-19";1072
1073;Conta Corrente;"2018-06-06";1073
1074;Conta Corrente;"2021-05-06";1074
1075;Conta Corrente;"2022-01-13";1075
1076;Conta Corrente;"2021-07-25";1076
1077;Conta Corrente;"2021-12-07";1077
1078;Conta Corrente;"2022-01-24";1078
1079;Conta Corrente;"2019-01-12";1079
1080;Conta Corrente;"2021-07-01";1080
1081;Conta Corrente;"2021-07-30";1081
1082;Conta Corrente;"2019-11-28";1082
1083;Conta Corrente;"2022-03-21";1083
1084;Conta Corrente;"2022-01-16";1084
1085;Conta Corrente;"2021-08-20";1085
1086;Conta Corrente;"2021-01-23";1086
1087;Conta Corrente;"2021-12-13";1087
1088;Conta Corrente;"2018-05-26";1088
1089;Conta Corrente;"2019-01-23";1089
1090;Conta Corrente;"2018-08-25";1090
1091;Conta Corrente;"2020-09-16";1091
1092;Conta Corrente;"2019-11-05";1092
1093;Conta Corrente;"2018-11-10";1093
1094;Conta Corrente;"2022-05-02";1094
1095;Conta Corrente;"2022-10-25";1095
1096;Conta Corrente;"2021-12-13";1096
1097;Conta Corrente;"2019-04-12";1097
1098;Conta Corrente;"2018-05-05";1098
1099;Conta Corrente;"2018-07-01";1099
1100;Conta Corrente;"2021-07-26";1100
1101;Conta Corrente;"2021-04-19";1101
1102;Conta Corrente;"2018-06-06";1102
1103;Conta Corrente;"2020-01-25";1103
1104;Conta Corrente;"2021-09-04";1104
1105;Conta Corrente;"2021-09-21";1105
1106;Conta Corrente;"2019-02-18";1106
1107;Conta Corrente;"2020-04-09";1107
1108;Conta Corrente;"2020-09-09";1108
1109;Conta Corrente;"2018-03-25";1109
1110;Conta Corrente;"2021-04-03";1110
1111;Conta Corrente;"2019-03-22";1111
1112;Conta Corrente;"2021-10-04";1112
1113;Conta Corrente;"2018-03-13";1113
1114;Conta Corrente;"2018-06-22";1114
1115;Conta Corrente;"2020-11-01";1115
1116;Conta Corrente;"2021-10-12";1116
1117;Conta Corrente;"2021-06-26";1117
1118;Conta Corrente;"2019-10-26";1118
1119;Conta Corrente;"2022-02-16";1119
1120;Conta Corrente;"2022-07-01";1120
1121;Conta Corrente;"2020-05-31";1121
1122;Conta Corrente;"2019-11-14";1122
1123;Conta Corrente;"2019-05-17";1123
1124;Conta Corrente;"2021-03-23";1124
1125;Conta Corrente;"2019-03-28";1125
1126;Conta Corrente;"2019-03-23";1126
1127;Conta Corrente;"2020-03-16";1127
1128;Conta Corrente;"2020-06-19";1128
1129;Conta Corrente;"2019-07-08";1129
1130;Conta Corrente;"2020-08-27";1130
1131;Conta Corrente;"2019-01-24";1131
1132;Conta Corrente;"2022-10-06";1132
1133;Conta Corrente;"2021-01-12";1133
1134;Conta Corrente;"2021-01-29";1134
1135;Conta Corrente;"2021-06-22";1135
1136;Conta Corrente;"2019-10-16";1136
1137;Conta Corrente;"2022-03-01";1137
1138;Conta Corrente;"2018-10-12";1138
1139;Conta Corrente;"2022-06-06";1139
1140;Conta Corrente;"2022-05-05";1140
1141;Conta Corrente;"2021-12-26";1141
1142;Conta Corrente;"2018-09-06";1142
1143;Conta Corrente;"2021-02-17";1143
1144;Conta Corrente;"2022-02-17";1144
1145;Conta Corrente;"2019-02-07";1145
1146;Conta Corrente;"2019-01-01";1146
1147;Conta Corrente;"2020-12-10";1147
1148;Conta Corrente;"2022-07-15";1148
1149;Conta Corrente;"2020-10-07";1149
1150;Conta Corrente;"2020-02-07";1150
1151;Conta Corrente;"2022-01-24";1151
1152;Conta Corrente;"2018-03-20";1152
1153;Conta Corrente;"2021-12-03";1153
1154;Conta Corrente;"2018-06-22";1154
1155;Conta Corrente;"2021-05-22";1155
1156;Conta Corrente;"2018-03-11";1156
1157;Conta Corrente;"2019-08-24";1157
1158;Conta Corrente;"2018-08-17";1158
1159;Conta Corrente;"2020-08-09";1159
1160;Conta Corrente;"2021-02-09";1160
1161;Conta Corrente;"2021-03-26";1161
1162;Conta Corrente;"2021-08-15";1162
1163;Conta Corrente;"2020-11-27";1163
1164;Conta Corrente;"2019-04-19";1164
1165;Conta Corrente;"2019-09-26";1165
1166;Conta Corrente;"2019-05-31";1166
1167;Conta Corrente;"2021-01-14";1167
1168;Conta Corrente;"2018-12-06";1168
1169;Conta Corrente;"2020-02-21";1169
1170;Conta Corrente;"2020-07-01";1170
1171;Conta Corrente;"2018-04-22";1171
1172;Conta Corrente;"2019-02-27";1172
1173;Conta Corrente;"2021-02-17";1173
1174;Conta Corrente;"2021-05-22";1174
1175;Conta Corrente;"2018-04-28";1175
1176;Conta Corrente;"2022-03-09";1176
1177;Conta Corrente;"2022-05-04";1177
1178;Conta Corrente;"2021-03-19";1178
1179;Conta Corrente;"2021-10-02";1179
1180;Conta Corrente;"2020-02-21";1180
1181;Conta Corrente;"2018-05-08";1181
1182;Conta Corrente;"2020-11-07";1182
1183;Conta Corrente;"2020-04-21";1183
1184;Conta Corrente;"2022-03-22";1184
1185;Conta Corrente;"2021-04-10";1185
1186;Conta Corrente;"2018-09-23";1186
1187;Conta Corrente;"2022-05-13";1187
1188;Conta Corrente;"2022-11-14";1188
1189;Conta Corrente;"2019-04-21";1189
1190;Conta Corrente;"2020-01-02";1190
1191;Conta Corrente;"2021-01-05";1191
1192;Conta Corrente;"2022-06-27";1192
1193;Conta Corrente;"2018-08-28";1193
1194;Conta Corrente;"2018-12-14";1194
1195;Conta Corrente;"2018-10-25";1195
1196;Conta Corrente;"2020-05-05";1196
1197;Conta Corrente;"2020-04-25";1197
1198;Conta Corrente;"2021-10-20";1198
1199;Conta Corrente;"2021-03-23";1199
1200;Conta Corrente;"2022-05-29";1200
1201;Conta Corrente;"2019-05-03";1201
1202;Conta Corrente;"2021-06-25";1202
1203;Conta Corrente;"2018-08-07";1203
1204;Conta Corrente;"2022-06-01";1204
1205;Conta Corrente;"2019-11-26";1205
1206;Conta Corrente;"2018-11-14";1206
1207;Conta Corrente;"2021-08-19";1207
1208;Conta Corrente;"2019-04-11";1208
1209;Conta Corrente;"2022-01-12";1209
1210;Conta Corrente;"2020-06-02";1210
1211;Conta Corrente;"2021-05-13";1211
1212;Conta Corrente;"2022-05-01";1212
1213;Conta Corrente;"2018-04-22";1213
1214;Conta Corrente;"2018-09-14";1214
1215;Conta Corrente;"2021-08-02";1215
1216;Conta Corrente;"2021-07-13";1216
1217;Conta Corrente;"2019-05-19";1217
1218;Conta Corrente;"2020-12-24";1218
1219;Conta Corrente;"2021-06-08";1219
1220;Conta Corrente;"2020-08-19";1220
1221;Conta Corrente;"2022-12-08";1221
1222;Conta Corrente;"2019-06-25";1222
1223;Conta Corrente;"2020-02-25";1223
1224;Conta Corrente;"2018-08-16";1224
1225;Conta Corrente;"2020-05-20";1225
1226;Conta Corrente;"2020-12-01";1226
1227;Conta Corrente;"2020-12-01";1227
1228;Conta Corrente;"2022-08-26";1228
1229;Conta Corrente;"2019-10-03";1229
1230;Conta Corrente;"2019-03-05";1230
1231;Conta Corrente;"2022-02-02";1231
1232;Conta Corrente;"2021-01-14";1232
1233;Conta Corrente;"2022-08-09";1233
1234;Conta Corrente;"2022-08-21";1234
1235;Conta Corrente;"2020-06-27";1235
1236;Conta Corrente;"2019-07-17";1236
1237;Conta Corrente;"2018-07-17";1237
1238;Conta Corrente;"2019-02-26";1238
1239;Conta Corrente;"2020-10-06";1239
1240;Conta Corrente;"2022-07-11";1240
1241;Conta Corrente;"2021-07-10";1241
1242;Conta Corrente;"2019-03-01";1242
